"Year","Keyword","x","Incidenceweight"
2015,"Initiator",11,"11-20"
2016,"Initiator",9,"6-10"
2017,"Initiator",12,"11-20"
2018,"Initiator",9,"6-10"
2019,"Initiator",10,"6-10"
2020,"Initiator",5,"3-5"
2023,"Initiator",1,"1-2"
1994,"Ion Mobility Spectrometry (IMS)",1,"1-2"
1997,"Ion Mobility Spectrometry (IMS)",2,"1-2"
1998,"Ion Mobility Spectrometry (IMS)",1,"1-2"
2000,"Ion Mobility Spectrometry (IMS)",1,"1-2"
2001,"Ion Mobility Spectrometry (IMS)",7,"6-10"
2002,"Ion Mobility Spectrometry (IMS)",5,"3-5"
2003,"Ion Mobility Spectrometry (IMS)",5,"3-5"
2004,"Ion Mobility Spectrometry (IMS)",3,"3-5"
2005,"Ion Mobility Spectrometry (IMS)",6,"6-10"
2006,"Ion Mobility Spectrometry (IMS)",3,"3-5"
2007,"Ion Mobility Spectrometry (IMS)",6,"6-10"
2008,"Ion Mobility Spectrometry (IMS)",7,"6-10"
2009,"Ion Mobility Spectrometry (IMS)",6,"6-10"
2010,"Ion Mobility Spectrometry (IMS)",7,"6-10"
2011,"Ion Mobility Spectrometry (IMS)",9,"6-10"
2012,"Ion Mobility Spectrometry (IMS)",4,"3-5"
2013,"Ion Mobility Spectrometry (IMS)",10,"6-10"
2014,"Ion Mobility Spectrometry (IMS)",8,"6-10"
2015,"Ion Mobility Spectrometry (IMS)",6,"6-10"
2016,"Ion Mobility Spectrometry (IMS)",10,"6-10"
2017,"Ion Mobility Spectrometry (IMS)",5,"3-5"
2018,"Ion Mobility Spectrometry (IMS)",7,"6-10"
2019,"Ion Mobility Spectrometry (IMS)",5,"3-5"
2020,"Ion Mobility Spectrometry (IMS)",6,"6-10"
2021,"Ion Mobility Spectrometry (IMS)",7,"6-10"
2022,"Ion Mobility Spectrometry (IMS)",2,"1-2"
2023,"Ion Mobility Spectrometry (IMS)",5,"3-5"
1990,"Kinetics",1,"1-2"
1994,"Kinetics",1,"1-2"
1995,"Kinetics",1,"1-2"
1997,"Kinetics",3,"3-5"
1998,"Kinetics",1,"1-2"
1999,"Kinetics",3,"3-5"
2000,"Kinetics",1,"1-2"
2001,"Kinetics",2,"1-2"
2002,"Kinetics",3,"3-5"
2003,"Kinetics",5,"3-5"
2004,"Kinetics",3,"3-5"
2005,"Kinetics",7,"6-10"
2006,"Kinetics",7,"6-10"
2007,"Kinetics",5,"3-5"
2008,"Kinetics",10,"6-10"
2009,"Kinetics",7,"6-10"
2010,"Kinetics",3,"3-5"
2011,"Kinetics",6,"6-10"
2012,"Kinetics",4,"3-5"
2013,"Kinetics",2,"1-2"
2014,"Kinetics",9,"6-10"
2015,"Kinetics",7,"6-10"
2016,"Kinetics",7,"6-10"
2017,"Kinetics",9,"6-10"
2018,"Kinetics",13,"11-20"
2019,"Kinetics",8,"6-10"
2020,"Kinetics",6,"6-10"
2021,"Kinetics",2,"1-2"
2022,"Kinetics",6,"6-10"
2023,"Kinetics",4,"3-5"
1998,"Landmine",9,"6-10"
2000,"Landmine",1,"1-2"
2001,"Landmine",7,"6-10"
2002,"Landmine",7,"6-10"
2003,"Landmine",9,"6-10"
2004,"Landmine",12,"11-20"
2005,"Landmine",12,"11-20"
2006,"Landmine",15,"11-20"
2007,"Landmine",8,"6-10"
2008,"Landmine",5,"3-5"
2009,"Landmine",12,"11-20"
2010,"Landmine",7,"6-10"
2011,"Landmine",12,"11-20"
2012,"Landmine",10,"6-10"
2013,"Landmine",9,"6-10"
2014,"Landmine",4,"3-5"
2015,"Landmine",7,"6-10"
2016,"Landmine",12,"11-20"
2017,"Landmine",11,"11-20"
2018,"Landmine",8,"6-10"
2019,"Landmine",11,"11-20"
2020,"Landmine",7,"6-10"
2021,"Landmine",7,"6-10"
2022,"Landmine",7,"6-10"
2023,"Landmine",10,"6-10"
1995,"Landmine Detection",3,"3-5"
1998,"Landmine Detection",2,"1-2"
2000,"Landmine Detection",2,"1-2"
2001,"Landmine Detection",5,"3-5"
2002,"Landmine Detection",2,"1-2"
2003,"Landmine Detection",23,"21-30"
2004,"Landmine Detection",7,"6-10"
2005,"Landmine Detection",15,"11-20"
2006,"Landmine Detection",16,"11-20"
2007,"Landmine Detection",17,"11-20"
2008,"Landmine Detection",14,"11-20"
2009,"Landmine Detection",16,"11-20"
2010,"Landmine Detection",27,"21-30"
2011,"Landmine Detection",26,"21-30"
2012,"Landmine Detection",16,"11-20"
2013,"Landmine Detection",11,"11-20"
2014,"Landmine Detection",15,"11-20"
2015,"Landmine Detection",16,"11-20"
2016,"Landmine Detection",13,"11-20"
2017,"Landmine Detection",20,"11-20"
2018,"Landmine Detection",9,"6-10"
2019,"Landmine Detection",19,"11-20"
2020,"Landmine Detection",13,"11-20"
2021,"Landmine Detection",3,"3-5"
2022,"Landmine Detection",5,"3-5"
2023,"Landmine Detection",7,"6-10"
1992,"Laser",2,"1-2"
1993,"Laser",1,"1-2"
1995,"Laser",2,"1-2"
1998,"Laser",2,"1-2"
1999,"Laser",1,"1-2"
2000,"Laser",2,"1-2"
2001,"Laser",3,"3-5"
2002,"Laser",2,"1-2"
2003,"Laser",1,"1-2"
2004,"Laser",1,"1-2"
2005,"Laser",3,"3-5"
2006,"Laser",7,"6-10"
2007,"Laser",4,"3-5"
2008,"Laser",5,"3-5"
2009,"Laser",10,"6-10"
2010,"Laser",2,"1-2"
2011,"Laser",6,"6-10"
2012,"Laser",9,"6-10"
2013,"Laser",8,"6-10"
2014,"Laser",6,"6-10"
2015,"Laser",8,"6-10"
2016,"Laser",10,"6-10"
2017,"Laser",9,"6-10"
2018,"Laser",7,"6-10"
2019,"Laser",4,"3-5"
2020,"Laser",6,"6-10"
2021,"Laser",1,"1-2"
2022,"Laser",2,"1-2"
2023,"Laser",9,"6-10"
2006,"LS-DYNA",1,"1-2"
2007,"LS-DYNA",5,"3-5"
2009,"LS-DYNA",8,"6-10"
2010,"LS-DYNA",9,"6-10"
2011,"LS-DYNA",9,"6-10"
2012,"LS-DYNA",5,"3-5"
2013,"LS-DYNA",6,"6-10"
2014,"LS-DYNA",7,"6-10"
2015,"LS-DYNA",6,"6-10"
2016,"LS-DYNA",5,"3-5"
2017,"LS-DYNA",3,"3-5"
2018,"LS-DYNA",4,"3-5"
2019,"LS-DYNA",13,"11-20"
2020,"LS-DYNA",7,"6-10"
2021,"LS-DYNA",11,"11-20"
2022,"LS-DYNA",16,"11-20"
2023,"LS-DYNA",9,"6-10"
2011,"Machine Learning (ML)",1,"1-2"
2012,"Machine Learning (ML)",3,"3-5"
2013,"Machine Learning (ML)",3,"3-5"
2014,"Machine Learning (ML)",1,"1-2"
2016,"Machine Learning (ML)",2,"1-2"
2017,"Machine Learning (ML)",5,"3-5"
2018,"Machine Learning (ML)",6,"6-10"
2019,"Machine Learning (ML)",7,"6-10"
2020,"Machine Learning (ML)",14,"11-20"
2021,"Machine Learning (ML)",20,"11-20"
2022,"Machine Learning (ML)",30,"21-30"
2023,"Machine Learning (ML)",27,"21-30"
1992,"Mass Spectrometry (MS)",1,"1-2"
1994,"Mass Spectrometry (MS)",2,"1-2"
1995,"Mass Spectrometry (MS)",1,"1-2"
1997,"Mass Spectrometry (MS)",1,"1-2"
1998,"Mass Spectrometry (MS)",2,"1-2"
2000,"Mass Spectrometry (MS)",3,"3-5"
2001,"Mass Spectrometry (MS)",2,"1-2"
2002,"Mass Spectrometry (MS)",2,"1-2"
2003,"Mass Spectrometry (MS)",1,"1-2"
2004,"Mass Spectrometry (MS)",1,"1-2"
2005,"Mass Spectrometry (MS)",2,"1-2"
2006,"Mass Spectrometry (MS)",2,"1-2"
2007,"Mass Spectrometry (MS)",4,"3-5"
2008,"Mass Spectrometry (MS)",8,"6-10"
2009,"Mass Spectrometry (MS)",3,"3-5"
2010,"Mass Spectrometry (MS)",2,"1-2"
2011,"Mass Spectrometry (MS)",5,"3-5"
2012,"Mass Spectrometry (MS)",9,"6-10"
2013,"Mass Spectrometry (MS)",10,"6-10"
2014,"Mass Spectrometry (MS)",6,"6-10"
2015,"Mass Spectrometry (MS)",11,"11-20"
2016,"Mass Spectrometry (MS)",7,"6-10"
2017,"Mass Spectrometry (MS)",8,"6-10"
2018,"Mass Spectrometry (MS)",8,"6-10"
2019,"Mass Spectrometry (MS)",7,"6-10"
2020,"Mass Spectrometry (MS)",3,"3-5"
2021,"Mass Spectrometry (MS)",6,"6-10"
2022,"Mass Spectrometry (MS)",3,"3-5"
2023,"Mass Spectrometry (MS)",3,"3-5"
1996,"Mechanical Properties",1,"1-2"
1997,"Mechanical Properties",1,"1-2"
1998,"Mechanical Properties",1,"1-2"
1999,"Mechanical Properties",1,"1-2"
2000,"Mechanical Properties",1,"1-2"
2001,"Mechanical Properties",2,"1-2"
2002,"Mechanical Properties",1,"1-2"
2003,"Mechanical Properties",6,"6-10"
2004,"Mechanical Properties",5,"3-5"
2005,"Mechanical Properties",9,"6-10"
2006,"Mechanical Properties",3,"3-5"
2007,"Mechanical Properties",7,"6-10"
2008,"Mechanical Properties",11,"11-20"
2009,"Mechanical Properties",4,"3-5"
2010,"Mechanical Properties",8,"6-10"
2011,"Mechanical Properties",6,"6-10"
2012,"Mechanical Properties",11,"11-20"
2013,"Mechanical Properties",10,"6-10"
2014,"Mechanical Properties",19,"11-20"
2015,"Mechanical Properties",15,"11-20"
2016,"Mechanical Properties",19,"11-20"
2017,"Mechanical Properties",30,"21-30"
2018,"Mechanical Properties",28,"21-30"
2019,"Mechanical Properties",19,"11-20"
2020,"Mechanical Properties",20,"11-20"
2021,"Mechanical Properties",20,"11-20"
2022,"Mechanical Properties",27,"21-30"
2023,"Mechanical Properties",25,"21-30"
2005,"Metal Organic Framework (MOF)",1,"1-2"
2009,"Metal Organic Framework (MOF)",2,"1-2"
2010,"Metal Organic Framework (MOF)",2,"1-2"
2011,"Metal Organic Framework (MOF)",1,"1-2"
2012,"Metal Organic Framework (MOF)",3,"3-5"
2013,"Metal Organic Framework (MOF)",6,"6-10"
2014,"Metal Organic Framework (MOF)",7,"6-10"
2015,"Metal Organic Framework (MOF)",8,"6-10"
2016,"Metal Organic Framework (MOF)",9,"6-10"
2017,"Metal Organic Framework (MOF)",11,"11-20"
2018,"Metal Organic Framework (MOF)",9,"6-10"
2019,"Metal Organic Framework (MOF)",13,"11-20"
2020,"Metal Organic Framework (MOF)",6,"6-10"
2021,"Metal Organic Framework (MOF)",10,"6-10"
2022,"Metal Organic Framework (MOF)",13,"11-20"
2023,"Metal Organic Framework (MOF)",12,"11-20"
1996,"Microstructure",1,"1-2"
1997,"Microstructure",1,"1-2"
1998,"Microstructure",1,"1-2"
2000,"Microstructure",1,"1-2"
2001,"Microstructure",2,"1-2"
2002,"Microstructure",2,"1-2"
2003,"Microstructure",6,"6-10"
2004,"Microstructure",9,"6-10"
2005,"Microstructure",8,"6-10"
2006,"Microstructure",10,"6-10"
2007,"Microstructure",3,"3-5"
2008,"Microstructure",7,"6-10"
2009,"Microstructure",11,"11-20"
2010,"Microstructure",11,"11-20"
2011,"Microstructure",9,"6-10"
2012,"Microstructure",5,"3-5"
2013,"Microstructure",4,"3-5"
2014,"Microstructure",4,"3-5"
2015,"Microstructure",7,"6-10"
2016,"Microstructure",2,"1-2"
2017,"Microstructure",11,"11-20"
2018,"Microstructure",10,"6-10"
2019,"Microstructure",8,"6-10"
2020,"Microstructure",11,"11-20"
2021,"Microstructure",10,"6-10"
2022,"Microstructure",13,"11-20"
2023,"Microstructure",12,"11-20"
1988,"Modelling",1,"1-2"
1992,"Modelling",1,"1-2"
1995,"Modelling",1,"1-2"
1997,"Modelling",1,"1-2"
2000,"Modelling",3,"3-5"
2001,"Modelling",6,"6-10"
2002,"Modelling",1,"1-2"
2003,"Modelling",4,"3-5"
2004,"Modelling",2,"1-2"
2005,"Modelling",4,"3-5"
2006,"Modelling",2,"1-2"
2007,"Modelling",9,"6-10"
2008,"Modelling",8,"6-10"
2009,"Modelling",6,"6-10"
2010,"Modelling",19,"11-20"
2011,"Modelling",13,"11-20"
2012,"Modelling",18,"11-20"
2013,"Modelling",11,"11-20"
2014,"Modelling",10,"6-10"
2015,"Modelling",14,"11-20"
2016,"Modelling",12,"11-20"
2017,"Modelling",9,"6-10"
2018,"Modelling",7,"6-10"
2019,"Modelling",10,"6-10"
2020,"Modelling",9,"6-10"
2021,"Modelling",6,"6-10"
2022,"Modelling",6,"6-10"
2023,"Modelling",6,"6-10"
2000,"Molecular Dynamics",1,"1-2"
2001,"Molecular Dynamics",1,"1-2"
2002,"Molecular Dynamics",3,"3-5"
2003,"Molecular Dynamics",1,"1-2"
2004,"Molecular Dynamics",2,"1-2"
2005,"Molecular Dynamics",7,"6-10"
2006,"Molecular Dynamics",7,"6-10"
2007,"Molecular Dynamics",10,"6-10"
2008,"Molecular Dynamics",11,"11-20"
2009,"Molecular Dynamics",2,"1-2"
2010,"Molecular Dynamics",3,"3-5"
2012,"Molecular Dynamics",6,"6-10"
2013,"Molecular Dynamics",3,"3-5"
2014,"Molecular Dynamics",5,"3-5"
2015,"Molecular Dynamics",6,"6-10"
2016,"Molecular Dynamics",11,"11-20"
2017,"Molecular Dynamics",14,"11-20"
2018,"Molecular Dynamics",12,"11-20"
2019,"Molecular Dynamics",15,"11-20"
2020,"Molecular Dynamics",12,"11-20"
2021,"Molecular Dynamics",6,"6-10"
2022,"Molecular Dynamics",15,"11-20"
2023,"Molecular Dynamics",19,"11-20"
2002,"Nanoparticles",1,"1-2"
2003,"Nanoparticles",2,"1-2"
2004,"Nanoparticles",2,"1-2"
2005,"Nanoparticles",4,"3-5"
2006,"Nanoparticles",5,"3-5"
2007,"Nanoparticles",3,"3-5"
2008,"Nanoparticles",8,"6-10"
2009,"Nanoparticles",5,"3-5"
2010,"Nanoparticles",3,"3-5"
2011,"Nanoparticles",6,"6-10"
2012,"Nanoparticles",13,"11-20"
2013,"Nanoparticles",12,"11-20"
2014,"Nanoparticles",14,"11-20"
2015,"Nanoparticles",5,"3-5"
2016,"Nanoparticles",10,"6-10"
2017,"Nanoparticles",13,"11-20"
2018,"Nanoparticles",10,"6-10"
2019,"Nanoparticles",11,"11-20"
2020,"Nanoparticles",7,"6-10"
2021,"Nanoparticles",5,"3-5"
2022,"Nanoparticles",10,"6-10"
2023,"Nanoparticles",11,"11-20"
1985,"Nitramine",1,"1-2"
1993,"Nitramine",2,"1-2"
1995,"Nitramine",1,"1-2"
1996,"Nitramine",3,"3-5"
1997,"Nitramine",1,"1-2"
1999,"Nitramine",3,"3-5"
2003,"Nitramine",2,"1-2"
2004,"Nitramine",3,"3-5"
2005,"Nitramine",1,"1-2"
2006,"Nitramine",10,"6-10"
2007,"Nitramine",6,"6-10"
2008,"Nitramine",2,"1-2"
2009,"Nitramine",5,"3-5"
2010,"Nitramine",6,"6-10"
2011,"Nitramine",5,"3-5"
2012,"Nitramine",5,"3-5"
2013,"Nitramine",14,"11-20"
2014,"Nitramine",9,"6-10"
2015,"Nitramine",6,"6-10"
2016,"Nitramine",12,"11-20"
2017,"Nitramine",9,"6-10"
2018,"Nitramine",11,"11-20"
2019,"Nitramine",8,"6-10"
2020,"Nitramine",7,"6-10"
2021,"Nitramine",5,"3-5"
2022,"Nitramine",6,"6-10"
2023,"Nitramine",4,"3-5"
1983,"Nitroaromatic",1,"1-2"
1992,"Nitroaromatic",1,"1-2"
1995,"Nitroaromatic",5,"3-5"
1996,"Nitroaromatic",2,"1-2"
1997,"Nitroaromatic",1,"1-2"
1999,"Nitroaromatic",1,"1-2"
2000,"Nitroaromatic",3,"3-5"
2001,"Nitroaromatic",3,"3-5"
2002,"Nitroaromatic",3,"3-5"
2004,"Nitroaromatic",1,"1-2"
2005,"Nitroaromatic",2,"1-2"
2006,"Nitroaromatic",2,"1-2"
2007,"Nitroaromatic",1,"1-2"
2008,"Nitroaromatic",8,"6-10"
2009,"Nitroaromatic",4,"3-5"
2010,"Nitroaromatic",6,"6-10"
2011,"Nitroaromatic",12,"11-20"
2012,"Nitroaromatic",7,"6-10"
2013,"Nitroaromatic",6,"6-10"
2014,"Nitroaromatic",4,"3-5"
2015,"Nitroaromatic",6,"6-10"
2016,"Nitroaromatic",6,"6-10"
2017,"Nitroaromatic",4,"3-5"
2018,"Nitroaromatic",2,"1-2"
2019,"Nitroaromatic",8,"6-10"
2020,"Nitroaromatic",7,"6-10"
2021,"Nitroaromatic",11,"11-20"
2022,"Nitroaromatic",9,"6-10"
2023,"Nitroaromatic",10,"6-10"
2000,"Nitroaromatic Explosive",1,"1-2"
2001,"Nitroaromatic Explosive",1,"1-2"
2005,"Nitroaromatic Explosive",1,"1-2"
2006,"Nitroaromatic Explosive",2,"1-2"
2007,"Nitroaromatic Explosive",2,"1-2"
2008,"Nitroaromatic Explosive",1,"1-2"
2009,"Nitroaromatic Explosive",2,"1-2"
2010,"Nitroaromatic Explosive",2,"1-2"
2011,"Nitroaromatic Explosive",4,"3-5"
2012,"Nitroaromatic Explosive",3,"3-5"
2013,"Nitroaromatic Explosive",2,"1-2"
2014,"Nitroaromatic Explosive",3,"3-5"
2015,"Nitroaromatic Explosive",2,"1-2"
2016,"Nitroaromatic Explosive",9,"6-10"
2017,"Nitroaromatic Explosive",10,"6-10"
2018,"Nitroaromatic Explosive",12,"11-20"
2019,"Nitroaromatic Explosive",12,"11-20"
2020,"Nitroaromatic Explosive",5,"3-5"
2021,"Nitroaromatic Explosive",12,"11-20"
2022,"Nitroaromatic Explosive",13,"11-20"
2023,"Nitroaromatic Explosive",12,"11-20"
1998,"Numerical Simulation",3,"3-5"
1999,"Numerical Simulation",6,"6-10"
2000,"Numerical Simulation",2,"1-2"
2001,"Numerical Simulation",6,"6-10"
2002,"Numerical Simulation",8,"6-10"
2003,"Numerical Simulation",15,"11-20"
2004,"Numerical Simulation",17,"11-20"
2005,"Numerical Simulation",22,"21-30"
2006,"Numerical Simulation",31,"31-40"
2007,"Numerical Simulation",25,"21-30"
2008,"Numerical Simulation",55,"51-75"
2009,"Numerical Simulation",55,"51-75"
2010,"Numerical Simulation",69,"51-75"
2011,"Numerical Simulation",74,"51-75"
2012,"Numerical Simulation",59,"51-75"
2013,"Numerical Simulation",71,"51-75"
2014,"Numerical Simulation",61,"51-75"
2015,"Numerical Simulation",46,"41-50"
2016,"Numerical Simulation",54,"51-75"
2017,"Numerical Simulation",55,"51-75"
2018,"Numerical Simulation",52,"51-75"
2019,"Numerical Simulation",63,"51-75"
2020,"Numerical Simulation",56,"51-75"
2021,"Numerical Simulation",70,"51-75"
2022,"Numerical Simulation",86,"76-100"
2023,"Numerical Simulation",92,"76-100"
1998,"Optimization",1,"1-2"
2002,"Optimization",1,"1-2"
2004,"Optimization",1,"1-2"
2005,"Optimization",1,"1-2"
2006,"Optimization",4,"3-5"
2007,"Optimization",3,"3-5"
2008,"Optimization",7,"6-10"
2009,"Optimization",7,"6-10"
2010,"Optimization",2,"1-2"
2011,"Optimization",3,"3-5"
2012,"Optimization",8,"6-10"
2013,"Optimization",3,"3-5"
2014,"Optimization",5,"3-5"
2015,"Optimization",6,"6-10"
2016,"Optimization",8,"6-10"
2017,"Optimization",8,"6-10"
2018,"Optimization",14,"11-20"
2019,"Optimization",14,"11-20"
2020,"Optimization",5,"3-5"
2021,"Optimization",10,"6-10"
2022,"Optimization",10,"6-10"
2023,"Optimization",9,"6-10"
2005,"Organic Chemistry",8,"6-10"
2006,"Organic Chemistry",8,"6-10"
2007,"Organic Chemistry",5,"3-5"
2008,"Organic Chemistry",3,"3-5"
2009,"Organic Chemistry",7,"6-10"
2010,"Organic Chemistry",10,"6-10"
2011,"Organic Chemistry",4,"3-5"
2012,"Organic Chemistry",13,"11-20"
2013,"Organic Chemistry",13,"11-20"
2014,"Organic Chemistry",15,"11-20"
2015,"Organic Chemistry",3,"3-5"
2017,"Organic Chemistry",1,"1-2"
2018,"Organic Chemistry",3,"3-5"
2019,"Organic Chemistry",3,"3-5"
2020,"Organic Chemistry",8,"6-10"
2021,"Organic Chemistry",3,"3-5"
2022,"Organic Chemistry",2,"1-2"
2023,"Organic Chemistry",3,"3-5"
1988,"Particle Size",1,"1-2"
1999,"Particle Size",1,"1-2"
2001,"Particle Size",2,"1-2"
2003,"Particle Size",4,"3-5"
2004,"Particle Size",4,"3-5"
2005,"Particle Size",5,"3-5"
2006,"Particle Size",1,"1-2"
2007,"Particle Size",2,"1-2"
2008,"Particle Size",9,"6-10"
2009,"Particle Size",4,"3-5"
2010,"Particle Size",5,"3-5"
2011,"Particle Size",3,"3-5"
2012,"Particle Size",1,"1-2"
2013,"Particle Size",3,"3-5"
2014,"Particle Size",4,"3-5"
2015,"Particle Size",4,"3-5"
2016,"Particle Size",3,"3-5"
2017,"Particle Size",10,"6-10"
2018,"Particle Size",10,"6-10"
2019,"Particle Size",6,"6-10"
2020,"Particle Size",8,"6-10"
2021,"Particle Size",6,"6-10"
2022,"Particle Size",6,"6-10"
2023,"Particle Size",12,"11-20"
1994,"Pentaerythritol Tetranitrate (PETN)",1,"1-2"
1997,"Pentaerythritol Tetranitrate (PETN)",3,"3-5"
2001,"Pentaerythritol Tetranitrate (PETN)",3,"3-5"
2002,"Pentaerythritol Tetranitrate (PETN)",1,"1-2"
2003,"Pentaerythritol Tetranitrate (PETN)",3,"3-5"
2004,"Pentaerythritol Tetranitrate (PETN)",3,"3-5"
2005,"Pentaerythritol Tetranitrate (PETN)",3,"3-5"
2006,"Pentaerythritol Tetranitrate (PETN)",8,"6-10"
2007,"Pentaerythritol Tetranitrate (PETN)",5,"3-5"
2008,"Pentaerythritol Tetranitrate (PETN)",4,"3-5"
2009,"Pentaerythritol Tetranitrate (PETN)",5,"3-5"
2010,"Pentaerythritol Tetranitrate (PETN)",12,"11-20"
2011,"Pentaerythritol Tetranitrate (PETN)",4,"3-5"
2012,"Pentaerythritol Tetranitrate (PETN)",17,"11-20"
2013,"Pentaerythritol Tetranitrate (PETN)",10,"6-10"
2014,"Pentaerythritol Tetranitrate (PETN)",9,"6-10"
2015,"Pentaerythritol Tetranitrate (PETN)",14,"11-20"
2016,"Pentaerythritol Tetranitrate (PETN)",13,"11-20"
2017,"Pentaerythritol Tetranitrate (PETN)",16,"11-20"
2018,"Pentaerythritol Tetranitrate (PETN)",6,"6-10"
2019,"Pentaerythritol Tetranitrate (PETN)",11,"11-20"
2020,"Pentaerythritol Tetranitrate (PETN)",9,"6-10"
2021,"Pentaerythritol Tetranitrate (PETN)",7,"6-10"
2022,"Pentaerythritol Tetranitrate (PETN)",9,"6-10"
2023,"Pentaerythritol Tetranitrate (PETN)",8,"6-10"
2004,"Physical Chemistry",1,"1-2"
2005,"Physical Chemistry",17,"11-20"
2006,"Physical Chemistry",7,"6-10"
2007,"Physical Chemistry",6,"6-10"
2008,"Physical Chemistry",16,"11-20"
2009,"Physical Chemistry",19,"11-20"
2010,"Physical Chemistry",10,"6-10"
2011,"Physical Chemistry",22,"21-30"
2012,"Physical Chemistry",20,"11-20"
2013,"Physical Chemistry",23,"21-30"
2014,"Physical Chemistry",16,"11-20"
2015,"Physical Chemistry",6,"6-10"
2016,"Physical Chemistry",8,"6-10"
2017,"Physical Chemistry",4,"3-5"
2018,"Physical Chemistry",4,"3-5"
2019,"Physical Chemistry",7,"6-10"
2020,"Physical Chemistry",9,"6-10"
2021,"Physical Chemistry",14,"11-20"
2022,"Physical Chemistry",15,"11-20"
2023,"Physical Chemistry",13,"11-20"
1997,"Picric Acid (PA)",1,"1-2"
2000,"Picric Acid (PA)",1,"1-2"
2003,"Picric Acid (PA)",2,"1-2"
2004,"Picric Acid (PA)",3,"3-5"
2006,"Picric Acid (PA)",1,"1-2"
2007,"Picric Acid (PA)",2,"1-2"
2008,"Picric Acid (PA)",1,"1-2"
2009,"Picric Acid (PA)",1,"1-2"
2010,"Picric Acid (PA)",1,"1-2"
2011,"Picric Acid (PA)",3,"3-5"
2013,"Picric Acid (PA)",1,"1-2"
2014,"Picric Acid (PA)",2,"1-2"
2015,"Picric Acid (PA)",4,"3-5"
2016,"Picric Acid (PA)",11,"11-20"
2017,"Picric Acid (PA)",6,"6-10"
2018,"Picric Acid (PA)",5,"3-5"
2019,"Picric Acid (PA)",25,"21-30"
2020,"Picric Acid (PA)",17,"11-20"
2021,"Picric Acid (PA)",14,"11-20"
2022,"Picric Acid (PA)",19,"11-20"
2023,"Picric Acid (PA)",25,"21-30"
2000,"Polymer-Bonded Explosive (PBX)",5,"3-5"
2001,"Polymer-Bonded Explosive (PBX)",2,"1-2"
2002,"Polymer-Bonded Explosive (PBX)",4,"3-5"
2003,"Polymer-Bonded Explosive (PBX)",6,"6-10"
2004,"Polymer-Bonded Explosive (PBX)",11,"11-20"
2005,"Polymer-Bonded Explosive (PBX)",13,"11-20"
2006,"Polymer-Bonded Explosive (PBX)",12,"11-20"
2007,"Polymer-Bonded Explosive (PBX)",18,"11-20"
2008,"Polymer-Bonded Explosive (PBX)",18,"11-20"
2009,"Polymer-Bonded Explosive (PBX)",17,"11-20"
2010,"Polymer-Bonded Explosive (PBX)",12,"11-20"
2011,"Polymer-Bonded Explosive (PBX)",12,"11-20"
2012,"Polymer-Bonded Explosive (PBX)",31,"31-40"
2013,"Polymer-Bonded Explosive (PBX)",24,"21-30"
2014,"Polymer-Bonded Explosive (PBX)",26,"21-30"
2015,"Polymer-Bonded Explosive (PBX)",26,"21-30"
2016,"Polymer-Bonded Explosive (PBX)",30,"21-30"
2017,"Polymer-Bonded Explosive (PBX)",40,"31-40"
2018,"Polymer-Bonded Explosive (PBX)",33,"31-40"
2019,"Polymer-Bonded Explosive (PBX)",38,"31-40"
2020,"Polymer-Bonded Explosive (PBX)",37,"31-40"
2021,"Polymer-Bonded Explosive (PBX)",25,"21-30"
2022,"Polymer-Bonded Explosive (PBX)",34,"31-40"
2023,"Polymer-Bonded Explosive (PBX)",44,"41-50"
2001,"Primary Explosive",4,"3-5"
2003,"Primary Explosive",3,"3-5"
2004,"Primary Explosive",2,"1-2"
2006,"Primary Explosive",2,"1-2"
2007,"Primary Explosive",2,"1-2"
2008,"Primary Explosive",3,"3-5"
2009,"Primary Explosive",5,"3-5"
2010,"Primary Explosive",5,"3-5"
2011,"Primary Explosive",3,"3-5"
2012,"Primary Explosive",6,"6-10"
2013,"Primary Explosive",3,"3-5"
2014,"Primary Explosive",7,"6-10"
2015,"Primary Explosive",4,"3-5"
2016,"Primary Explosive",7,"6-10"
2017,"Primary Explosive",7,"6-10"
2018,"Primary Explosive",9,"6-10"
2019,"Primary Explosive",9,"6-10"
2020,"Primary Explosive",13,"11-20"
2021,"Primary Explosive",9,"6-10"
2022,"Primary Explosive",11,"11-20"
2023,"Primary Explosive",12,"11-20"
1990,"Propellant",1,"1-2"
1991,"Propellant",1,"1-2"
1995,"Propellant",1,"1-2"
1997,"Propellant",1,"1-2"
2001,"Propellant",3,"3-5"
2002,"Propellant",3,"3-5"
2003,"Propellant",7,"6-10"
2004,"Propellant",9,"6-10"
2005,"Propellant",2,"1-2"
2006,"Propellant",4,"3-5"
2007,"Propellant",12,"11-20"
2008,"Propellant",8,"6-10"
2009,"Propellant",13,"11-20"
2010,"Propellant",14,"11-20"
2011,"Propellant",13,"11-20"
2012,"Propellant",15,"11-20"
2013,"Propellant",12,"11-20"
2014,"Propellant",11,"11-20"
2015,"Propellant",9,"6-10"
2016,"Propellant",13,"11-20"
2017,"Propellant",16,"11-20"
2018,"Propellant",6,"6-10"
2019,"Propellant",19,"11-20"
2020,"Propellant",11,"11-20"
2021,"Propellant",15,"11-20"
2022,"Propellant",16,"11-20"
2023,"Propellant",12,"11-20"
2003,"Quantum Cascade Laser (QCL)",1,"1-2"
2005,"Quantum Cascade Laser (QCL)",1,"1-2"
