"Year","Keyword","x","Incidenceweight"
2015,"IMPROVISED EXPLOSIVE DEVICE (IED)",37,"26-50"
2016,"IMPROVISED EXPLOSIVE DEVICE (IED)",41,"26-50"
2017,"IMPROVISED EXPLOSIVE DEVICE (IED)",30,"26-50"
2018,"IMPROVISED EXPLOSIVE DEVICE (IED)",32,"26-50"
2019,"IMPROVISED EXPLOSIVE DEVICE (IED)",54,"51-75"
2020,"IMPROVISED EXPLOSIVE DEVICE (IED)",23,"11-25"
2021,"IMPROVISED EXPLOSIVE DEVICE (IED)",30,"26-50"
2022,"IMPROVISED EXPLOSIVE DEVICE (IED)",24,"11-25"
2002,"INITIATORS (EXPLOSIVES)",1,"1-2"
2003,"INITIATORS (EXPLOSIVES)",2,"1-2"
2005,"INITIATORS (EXPLOSIVES)",1,"1-2"
2006,"INITIATORS (EXPLOSIVES)",16,"11-25"
2008,"INITIATORS (EXPLOSIVES)",10,"6-10"
2009,"INITIATORS (EXPLOSIVES)",13,"11-25"
2010,"INITIATORS (EXPLOSIVES)",62,"51-75"
2011,"INITIATORS (EXPLOSIVES)",51,"51-75"
2012,"INITIATORS (EXPLOSIVES)",62,"51-75"
2013,"INITIATORS (EXPLOSIVES)",74,"51-75"
2014,"INITIATORS (EXPLOSIVES)",83,"76-100"
2015,"INITIATORS (EXPLOSIVES)",74,"51-75"
2016,"INITIATORS (EXPLOSIVES)",69,"51-75"
2017,"INITIATORS (EXPLOSIVES)",72,"51-75"
2018,"INITIATORS (EXPLOSIVES)",74,"51-75"
2019,"INITIATORS (EXPLOSIVES)",105,"101-200"
2020,"INITIATORS (EXPLOSIVES)",70,"51-75"
2021,"INITIATORS (EXPLOSIVES)",48,"26-50"
2022,"INITIATORS (EXPLOSIVES)",12,"11-25"
2001,"KINETICS",6,"6-10"
2002,"KINETICS",13,"11-25"
2003,"KINETICS",15,"11-25"
2004,"KINETICS",11,"11-25"
2005,"KINETICS",16,"11-25"
2006,"KINETICS",17,"11-25"
2007,"KINETICS",13,"11-25"
2008,"KINETICS",27,"26-50"
2009,"KINETICS",19,"11-25"
2010,"KINETICS",20,"11-25"
2011,"KINETICS",22,"11-25"
2012,"KINETICS",24,"11-25"
2013,"KINETICS",26,"26-50"
2014,"KINETICS",32,"26-50"
2015,"KINETICS",34,"26-50"
2016,"KINETICS",45,"26-50"
2017,"KINETICS",42,"26-50"
2018,"KINETICS",43,"26-50"
2019,"KINETICS",45,"26-50"
2020,"KINETICS",39,"26-50"
2021,"KINETICS",38,"26-50"
2022,"KINETICS",42,"26-50"
2001,"LIQUID",5,"3-5"
2002,"LIQUID",4,"3-5"
2003,"LIQUID",5,"3-5"
2004,"LIQUID",10,"6-10"
2005,"LIQUID",7,"6-10"
2006,"LIQUID",13,"11-25"
2007,"LIQUID",7,"6-10"
2008,"LIQUID",28,"26-50"
2009,"LIQUID",39,"26-50"
2010,"LIQUID",59,"51-75"
2011,"LIQUID",46,"26-50"
2012,"LIQUID",30,"26-50"
2013,"LIQUID",27,"26-50"
2014,"LIQUID",31,"26-50"
2015,"LIQUID",37,"26-50"
2016,"LIQUID",46,"26-50"
2017,"LIQUID",34,"26-50"
2018,"LIQUID",24,"11-25"
2019,"LIQUID",34,"26-50"
2020,"LIQUID",29,"26-50"
2021,"LIQUID",24,"11-25"
2022,"LIQUID",27,"26-50"
2001,"LOADING",6,"6-10"
2002,"LOADING",3,"3-5"
2003,"LOADING",13,"11-25"
2004,"LOADING",11,"11-25"
2005,"LOADING",12,"11-25"
2006,"LOADING",23,"11-25"
2007,"LOADING",5,"3-5"
2008,"LOADING",26,"26-50"
2009,"LOADING",22,"11-25"
2010,"LOADING",50,"26-50"
2011,"LOADING",66,"51-75"
2012,"LOADING",50,"26-50"
2013,"LOADING",54,"51-75"
2014,"LOADING",46,"26-50"
2015,"LOADING",32,"26-50"
2016,"LOADING",24,"11-25"
2017,"LOADING",26,"26-50"
2018,"LOADING",25,"11-25"
2019,"LOADING",14,"11-25"
2020,"LOADING",26,"26-50"
2021,"LOADING",21,"11-25"
2022,"LOADING",21,"11-25"
2001,"MASS SPECTROMETRY (MS)",19,"11-25"
2002,"MASS SPECTROMETRY (MS)",40,"26-50"
2003,"MASS SPECTROMETRY (MS)",24,"11-25"
2004,"MASS SPECTROMETRY (MS)",30,"26-50"
2005,"MASS SPECTROMETRY (MS)",37,"26-50"
2006,"MASS SPECTROMETRY (MS)",27,"26-50"
2007,"MASS SPECTROMETRY (MS)",30,"26-50"
2008,"MASS SPECTROMETRY (MS)",40,"26-50"
2009,"MASS SPECTROMETRY (MS)",34,"26-50"
2010,"MASS SPECTROMETRY (MS)",26,"26-50"
2011,"MASS SPECTROMETRY (MS)",35,"26-50"
2012,"MASS SPECTROMETRY (MS)",33,"26-50"
2013,"MASS SPECTROMETRY (MS)",39,"26-50"
2014,"MASS SPECTROMETRY (MS)",42,"26-50"
2015,"MASS SPECTROMETRY (MS)",41,"26-50"
2016,"MASS SPECTROMETRY (MS)",67,"51-75"
2017,"MASS SPECTROMETRY (MS)",37,"26-50"
2018,"MASS SPECTROMETRY (MS)",37,"26-50"
2019,"MASS SPECTROMETRY (MS)",37,"26-50"
2020,"MASS SPECTROMETRY (MS)",29,"26-50"
2021,"MASS SPECTROMETRY (MS)",42,"26-50"
2022,"MASS SPECTROMETRY (MS)",36,"26-50"
2001,"MATHEMATICAL MODEL",41,"26-50"
2002,"MATHEMATICAL MODEL",58,"51-75"
2003,"MATHEMATICAL MODEL",80,"76-100"
2004,"MATHEMATICAL MODEL",90,"76-100"
2005,"MATHEMATICAL MODEL",91,"76-100"
2006,"MATHEMATICAL MODEL",103,"101-200"
2007,"MATHEMATICAL MODEL",76,"76-100"
2008,"MATHEMATICAL MODEL",72,"51-75"
2009,"MATHEMATICAL MODEL",64,"51-75"
2010,"MATHEMATICAL MODEL",85,"76-100"
2011,"MATHEMATICAL MODEL",53,"51-75"
2012,"MATHEMATICAL MODEL",17,"11-25"
2013,"MATHEMATICAL MODEL",14,"11-25"
2014,"MATHEMATICAL MODEL",9,"6-10"
2015,"MATHEMATICAL MODEL",6,"6-10"
2016,"MATHEMATICAL MODEL",8,"6-10"
2017,"MATHEMATICAL MODEL",6,"6-10"
2018,"MATHEMATICAL MODEL",9,"6-10"
2019,"MATHEMATICAL MODEL",8,"6-10"
2020,"MATHEMATICAL MODEL",4,"3-5"
2021,"MATHEMATICAL MODEL",8,"6-10"
2022,"MATHEMATICAL MODEL",4,"3-5"
2001,"MECHANICAL PROPERTIES",2,"1-2"
2002,"MECHANICAL PROPERTIES",8,"6-10"
2003,"MECHANICAL PROPERTIES",10,"6-10"
2004,"MECHANICAL PROPERTIES",12,"11-25"
2005,"MECHANICAL PROPERTIES",18,"11-25"
2006,"MECHANICAL PROPERTIES",17,"11-25"
2007,"MECHANICAL PROPERTIES",10,"6-10"
2008,"MECHANICAL PROPERTIES",34,"26-50"
2009,"MECHANICAL PROPERTIES",29,"26-50"
2010,"MECHANICAL PROPERTIES",47,"26-50"
2011,"MECHANICAL PROPERTIES",26,"26-50"
2012,"MECHANICAL PROPERTIES",30,"26-50"
2013,"MECHANICAL PROPERTIES",39,"26-50"
2014,"MECHANICAL PROPERTIES",38,"26-50"
2015,"MECHANICAL PROPERTIES",31,"26-50"
2016,"MECHANICAL PROPERTIES",39,"26-50"
2017,"MECHANICAL PROPERTIES",43,"26-50"
2018,"MECHANICAL PROPERTIES",42,"26-50"
2019,"MECHANICAL PROPERTIES",42,"26-50"
2020,"MECHANICAL PROPERTIES",27,"26-50"
2021,"MECHANICAL PROPERTIES",28,"26-50"
2022,"MECHANICAL PROPERTIES",30,"26-50"
2001,"METAL",5,"3-5"
2002,"METAL",8,"6-10"
2003,"METAL",6,"6-10"
2004,"METAL",9,"6-10"
2005,"METAL",9,"6-10"
2006,"METAL",12,"11-25"
2007,"METAL",9,"6-10"
2008,"METAL",43,"26-50"
2009,"METAL",25,"11-25"
2010,"METAL",28,"26-50"
2011,"METAL",23,"11-25"
2012,"METAL",20,"11-25"
2013,"METAL",14,"11-25"
2014,"METAL",28,"26-50"
2015,"METAL",37,"26-50"
2016,"METAL",53,"51-75"
2017,"METAL",48,"26-50"
2018,"METAL",50,"26-50"
2019,"METAL",50,"26-50"
2020,"METAL",54,"51-75"
2021,"METAL",45,"26-50"
2022,"METAL",34,"26-50"
2001,"METHANE",8,"6-10"
2002,"METHANE",4,"3-5"
2003,"METHANE",11,"11-25"
2004,"METHANE",11,"11-25"
2005,"METHANE",10,"6-10"
2006,"METHANE",13,"11-25"
2007,"METHANE",12,"11-25"
2008,"METHANE",18,"11-25"
2009,"METHANE",41,"26-50"
2010,"METHANE",43,"26-50"
2011,"METHANE",47,"26-50"
2012,"METHANE",36,"26-50"
2013,"METHANE",28,"26-50"
2014,"METHANE",29,"26-50"
2015,"METHANE",21,"11-25"
2016,"METHANE",33,"26-50"
2017,"METHANE",40,"26-50"
2018,"METHANE",26,"26-50"
2019,"METHANE",36,"26-50"
2020,"METHANE",35,"26-50"
2021,"METHANE",33,"26-50"
2022,"METHANE",31,"26-50"
2001,"MIXTURES",20,"11-25"
2002,"MIXTURES",22,"11-25"
2003,"MIXTURES",17,"11-25"
2004,"MIXTURES",11,"11-25"
2005,"MIXTURES",19,"11-25"
2006,"MIXTURES",15,"11-25"
2007,"MIXTURES",7,"6-10"
2008,"MIXTURES",19,"11-25"
2009,"MIXTURES",47,"26-50"
2010,"MIXTURES",35,"26-50"
2011,"MIXTURES",36,"26-50"
2012,"MIXTURES",24,"11-25"
2013,"MIXTURES",40,"26-50"
2014,"MIXTURES",56,"51-75"
2015,"MIXTURES",60,"51-75"
2016,"MIXTURES",69,"51-75"
2017,"MIXTURES",72,"51-75"
2018,"MIXTURES",56,"51-75"
2019,"MIXTURES",51,"51-75"
2020,"MIXTURES",58,"51-75"
2021,"MIXTURES",38,"26-50"
2022,"MIXTURES",45,"26-50"
2001,"MOLECULAR DYNAMICS",14,"11-25"
2002,"MOLECULAR DYNAMICS",10,"6-10"
2003,"MOLECULAR DYNAMICS",16,"11-25"
2004,"MOLECULAR DYNAMICS",16,"11-25"
2005,"MOLECULAR DYNAMICS",19,"11-25"
2006,"MOLECULAR DYNAMICS",26,"26-50"
2007,"MOLECULAR DYNAMICS",27,"26-50"
2008,"MOLECULAR DYNAMICS",24,"11-25"
2009,"MOLECULAR DYNAMICS",20,"11-25"
2010,"MOLECULAR DYNAMICS",22,"11-25"
2011,"MOLECULAR DYNAMICS",13,"11-25"
2012,"MOLECULAR DYNAMICS",20,"11-25"
2013,"MOLECULAR DYNAMICS",23,"11-25"
2014,"MOLECULAR DYNAMICS",27,"26-50"
2015,"MOLECULAR DYNAMICS",29,"26-50"
2016,"MOLECULAR DYNAMICS",38,"26-50"
2017,"MOLECULAR DYNAMICS",39,"26-50"
2018,"MOLECULAR DYNAMICS",42,"26-50"
2019,"MOLECULAR DYNAMICS",38,"26-50"
2020,"MOLECULAR DYNAMICS",62,"51-75"
2021,"MOLECULAR DYNAMICS",37,"26-50"
2022,"MOLECULAR DYNAMICS",61,"51-75"
2001,"MOLECULE",4,"3-5"
2002,"MOLECULE",8,"6-10"
2003,"MOLECULE",7,"6-10"
2004,"MOLECULE",8,"6-10"
2005,"MOLECULE",9,"6-10"
2006,"MOLECULE",5,"3-5"
2007,"MOLECULE",3,"3-5"
2008,"MOLECULE",10,"6-10"
2009,"MOLECULE",12,"11-25"
2010,"MOLECULE",15,"11-25"
2011,"MOLECULE",20,"11-25"
2012,"MOLECULE",29,"26-50"
2013,"MOLECULE",39,"26-50"
2014,"MOLECULE",40,"26-50"
2015,"MOLECULE",42,"26-50"
2016,"MOLECULE",50,"26-50"
2017,"MOLECULE",42,"26-50"
2018,"MOLECULE",42,"26-50"
2019,"MOLECULE",39,"26-50"
2020,"MOLECULE",42,"26-50"
2021,"MOLECULE",41,"26-50"
2022,"MOLECULE",52,"51-75"
2002,"NANOPARTICLES",4,"3-5"
2003,"NANOPARTICLES",5,"3-5"
2004,"NANOPARTICLES",8,"6-10"
2005,"NANOPARTICLES",7,"6-10"
2006,"NANOPARTICLES",11,"11-25"
2007,"NANOPARTICLES",17,"11-25"
2008,"NANOPARTICLES",31,"26-50"
2009,"NANOPARTICLES",31,"26-50"
2010,"NANOPARTICLES",36,"26-50"
2011,"NANOPARTICLES",42,"26-50"
2012,"NANOPARTICLES",28,"26-50"
2013,"NANOPARTICLES",36,"26-50"
2014,"NANOPARTICLES",50,"26-50"
2015,"NANOPARTICLES",42,"26-50"
2016,"NANOPARTICLES",43,"26-50"
2017,"NANOPARTICLES",47,"26-50"
2018,"NANOPARTICLES",36,"26-50"
2019,"NANOPARTICLES",29,"26-50"
2020,"NANOPARTICLES",33,"26-50"
2021,"NANOPARTICLES",31,"26-50"
2022,"NANOPARTICLES",28,"26-50"
2001,"NITRATE",8,"6-10"
2002,"NITRATE",13,"11-25"
2003,"NITRATE",7,"6-10"
2004,"NITRATE",7,"6-10"
2005,"NITRATE",8,"6-10"
2006,"NITRATE",12,"11-25"
2007,"NITRATE",12,"11-25"
2008,"NITRATE",43,"26-50"
2009,"NITRATE",34,"26-50"
2010,"NITRATE",24,"11-25"
2011,"NITRATE",21,"11-25"
2012,"NITRATE",23,"11-25"
2013,"NITRATE",33,"26-50"
2014,"NITRATE",50,"26-50"
2015,"NITRATE",38,"26-50"
2016,"NITRATE",41,"26-50"
2017,"NITRATE",47,"26-50"
2018,"NITRATE",47,"26-50"
2019,"NITRATE",45,"26-50"
2020,"NITRATE",49,"26-50"
2021,"NITRATE",46,"26-50"
2022,"NITRATE",45,"26-50"
2001,"NITRATION",4,"3-5"
2002,"NITRATION",2,"1-2"
2003,"NITRATION",5,"3-5"
2004,"NITRATION",14,"11-25"
2005,"NITRATION",9,"6-10"
2006,"NITRATION",8,"6-10"
2007,"NITRATION",19,"11-25"
2008,"NITRATION",94,"76-100"
2009,"NITRATION",169,"101-200"
2010,"NITRATION",163,"101-200"
2011,"NITRATION",57,"51-75"
2012,"NITRATION",10,"6-10"
2013,"NITRATION",16,"11-25"
2014,"NITRATION",7,"6-10"
2015,"NITRATION",13,"11-25"
2016,"NITRATION",11,"11-25"
2017,"NITRATION",8,"6-10"
2018,"NITRATION",9,"6-10"
2019,"NITRATION",7,"6-10"
2020,"NITRATION",9,"6-10"
2021,"NITRATION",11,"11-25"
2022,"NITRATION",11,"11-25"
2001,"NITROGEN",22,"11-25"
2002,"NITROGEN",23,"11-25"
2003,"NITROGEN",39,"26-50"
2004,"NITROGEN",36,"26-50"
2005,"NITROGEN",51,"51-75"
2006,"NITROGEN",45,"26-50"
2007,"NITROGEN",28,"26-50"
2008,"NITROGEN",36,"26-50"
2009,"NITROGEN",46,"26-50"
2010,"NITROGEN",44,"26-50"
2011,"NITROGEN",43,"26-50"
2012,"NITROGEN",38,"26-50"
2013,"NITROGEN",54,"51-75"
2014,"NITROGEN",53,"51-75"
2015,"NITROGEN",59,"51-75"
2016,"NITROGEN",58,"51-75"
2017,"NITROGEN",64,"51-75"
2018,"NITROGEN",47,"26-50"
2019,"NITROGEN",36,"26-50"
2020,"NITROGEN",52,"51-75"
2021,"NITROGEN",45,"26-50"
2022,"NITROGEN",46,"26-50"
2001,"NUMERICAL METHOD",12,"11-25"
2002,"NUMERICAL METHOD",15,"11-25"
2003,"NUMERICAL METHOD",12,"11-25"
2004,"NUMERICAL METHOD",9,"6-10"
2005,"NUMERICAL METHOD",17,"11-25"
2006,"NUMERICAL METHOD",15,"11-25"
2007,"NUMERICAL METHOD",18,"11-25"
2008,"NUMERICAL METHOD",27,"26-50"
2009,"NUMERICAL METHOD",13,"11-25"
2010,"NUMERICAL METHOD",32,"26-50"
2011,"NUMERICAL METHOD",58,"51-75"
2012,"NUMERICAL METHOD",21,"11-25"
2013,"NUMERICAL METHOD",20,"11-25"
2014,"NUMERICAL METHOD",23,"11-25"
2015,"NUMERICAL METHOD",53,"51-75"
2016,"NUMERICAL METHOD",41,"26-50"
2017,"NUMERICAL METHOD",56,"51-75"
2018,"NUMERICAL METHOD",48,"26-50"
2019,"NUMERICAL METHOD",87,"76-100"
2020,"NUMERICAL METHOD",61,"51-75"
2021,"NUMERICAL METHOD",70,"51-75"
2022,"NUMERICAL METHOD",80,"76-100"
2001,"NUMERICAL MODEL",1,"1-2"
2002,"NUMERICAL MODEL",3,"3-5"
2003,"NUMERICAL MODEL",1,"1-2"
2004,"NUMERICAL MODEL",4,"3-5"
2005,"NUMERICAL MODEL",9,"6-10"
2006,"NUMERICAL MODEL",7,"6-10"
2007,"NUMERICAL MODEL",7,"6-10"
2008,"NUMERICAL MODEL",28,"26-50"
2009,"NUMERICAL MODEL",35,"26-50"
2010,"NUMERICAL MODEL",48,"26-50"
2011,"NUMERICAL MODEL",39,"26-50"
2012,"NUMERICAL MODEL",37,"26-50"
2013,"NUMERICAL MODEL",62,"51-75"
2014,"NUMERICAL MODEL",92,"76-100"
2015,"NUMERICAL MODEL",76,"76-100"
2016,"NUMERICAL MODEL",62,"51-75"
2017,"NUMERICAL MODEL",93,"76-100"
2018,"NUMERICAL MODEL",66,"51-75"
2019,"NUMERICAL MODEL",102,"101-200"
2020,"NUMERICAL MODEL",83,"76-100"
2021,"NUMERICAL MODEL",100,"76-100"
2022,"NUMERICAL MODEL",116,"101-200"
2001,"NUMERICAL SIMULATION",5,"3-5"
2002,"NUMERICAL SIMULATION",6,"6-10"
2003,"NUMERICAL SIMULATION",13,"11-25"
2004,"NUMERICAL SIMULATION",16,"11-25"
2005,"NUMERICAL SIMULATION",22,"11-25"
2006,"NUMERICAL SIMULATION",35,"26-50"
2007,"NUMERICAL SIMULATION",25,"11-25"
2008,"NUMERICAL SIMULATION",86,"76-100"
2009,"NUMERICAL SIMULATION",100,"76-100"
2010,"NUMERICAL SIMULATION",113,"101-200"
2011,"NUMERICAL SIMULATION",98,"76-100"
2012,"NUMERICAL SIMULATION",61,"51-75"
2013,"NUMERICAL SIMULATION",69,"51-75"
2014,"NUMERICAL SIMULATION",61,"51-75"
2015,"NUMERICAL SIMULATION",46,"26-50"
2016,"NUMERICAL SIMULATION",53,"51-75"
2017,"NUMERICAL SIMULATION",49,"26-50"
2018,"NUMERICAL SIMULATION",45,"26-50"
2019,"NUMERICAL SIMULATION",61,"51-75"
2020,"NUMERICAL SIMULATION",55,"51-75"
2021,"NUMERICAL SIMULATION",68,"51-75"
2022,"NUMERICAL SIMULATION",82,"76-100"
2001,"OPTIMIZATION",13,"11-25"
2002,"OPTIMIZATION",16,"11-25"
2003,"OPTIMIZATION",22,"11-25"
2004,"OPTIMIZATION",31,"26-50"
2005,"OPTIMIZATION",25,"11-25"
2006,"OPTIMIZATION",29,"26-50"
2007,"OPTIMIZATION",23,"11-25"
2008,"OPTIMIZATION",29,"26-50"
2009,"OPTIMIZATION",23,"11-25"
2010,"OPTIMIZATION",32,"26-50"
2011,"OPTIMIZATION",47,"26-50"
2012,"OPTIMIZATION",34,"26-50"
2013,"OPTIMIZATION",33,"26-50"
2014,"OPTIMIZATION",20,"11-25"
2015,"OPTIMIZATION",22,"11-25"
2016,"OPTIMIZATION",47,"26-50"
2017,"OPTIMIZATION",37,"26-50"
2018,"OPTIMIZATION",31,"26-50"
2019,"OPTIMIZATION",37,"26-50"
2020,"OPTIMIZATION",22,"11-25"
2021,"OPTIMIZATION",24,"11-25"
2022,"OPTIMIZATION",29,"26-50"
2001,"OXIDATION",14,"11-25"
2002,"OXIDATION",16,"11-25"
2003,"OXIDATION",31,"26-50"
2004,"OXIDATION",27,"26-50"
2005,"OXIDATION",23,"11-25"
2006,"OXIDATION",22,"11-25"
2007,"OXIDATION",12,"11-25"
2008,"OXIDATION",29,"26-50"
2009,"OXIDATION",35,"26-50"
2010,"OXIDATION",26,"26-50"
2011,"OXIDATION",30,"26-50"
2012,"OXIDATION",17,"11-25"
2013,"OXIDATION",25,"11-25"
2014,"OXIDATION",22,"11-25"
2015,"OXIDATION",26,"26-50"
2016,"OXIDATION",34,"26-50"
2017,"OXIDATION",31,"26-50"
2018,"OXIDATION",21,"11-25"
2019,"OXIDATION",28,"26-50"
2020,"OXIDATION",23,"11-25"
2021,"OXIDATION",32,"26-50"
2022,"OXIDATION",34,"26-50"
2001,"OXYGEN",19,"11-25"
2002,"OXYGEN",14,"11-25"
2003,"OXYGEN",11,"11-25"
2004,"OXYGEN",22,"11-25"
2005,"OXYGEN",26,"26-50"
2006,"OXYGEN",17,"11-25"
2007,"OXYGEN",23,"11-25"
2008,"OXYGEN",53,"51-75"
2009,"OXYGEN",57,"51-75"
2010,"OXYGEN",55,"51-75"
2011,"OXYGEN",39,"26-50"
2012,"OXYGEN",21,"11-25"
2013,"OXYGEN",28,"26-50"
2014,"OXYGEN",25,"11-25"
2015,"OXYGEN",24,"11-25"
2016,"OXYGEN",28,"26-50"
2017,"OXYGEN",31,"26-50"
2018,"OXYGEN",26,"26-50"
2019,"OXYGEN",36,"26-50"
2020,"OXYGEN",38,"26-50"
2021,"OXYGEN",30,"26-50"
2022,"OXYGEN",34,"26-50"
2001,"PARTICLE SIZE",12,"11-25"
2002,"PARTICLE SIZE",9,"6-10"
2003,"PARTICLE SIZE",32,"26-50"
2004,"PARTICLE SIZE",29,"26-50"
2005,"PARTICLE SIZE",19,"11-25"
2006,"PARTICLE SIZE",20,"11-25"
2007,"PARTICLE SIZE",23,"11-25"
2008,"PARTICLE SIZE",35,"26-50"
2009,"PARTICLE SIZE",32,"26-50"
2010,"PARTICLE SIZE",52,"51-75"
2011,"PARTICLE SIZE",27,"26-50"
2012,"PARTICLE SIZE",37,"26-50"
2013,"PARTICLE SIZE",41,"26-50"
2014,"PARTICLE SIZE",41,"26-50"
2015,"PARTICLE SIZE",50,"26-50"
2016,"PARTICLE SIZE",57,"51-75"
2017,"PARTICLE SIZE",70,"51-75"
2018,"PARTICLE SIZE",58,"51-75"
2019,"PARTICLE SIZE",72,"51-75"
2020,"PARTICLE SIZE",75,"51-75"
2021,"PARTICLE SIZE",80,"76-100"
2022,"PARTICLE SIZE",89,"76-100"
2001,"POLYMER",9,"6-10"
2002,"POLYMER",7,"6-10"
2003,"POLYMER",15,"11-25"
2004,"POLYMER",23,"11-25"
2005,"POLYMER",19,"11-25"
2006,"POLYMER",19,"11-25"
2007,"POLYMER",22,"11-25"
2008,"POLYMER",35,"26-50"
2009,"POLYMER",39,"26-50"
2010,"POLYMER",37,"26-50"
2011,"POLYMER",36,"26-50"
2012,"POLYMER",47,"26-50"
2013,"POLYMER",49,"26-50"
2014,"POLYMER",47,"26-50"
2015,"POLYMER",59,"51-75"
2016,"POLYMER",69,"51-75"
2017,"POLYMER",62,"51-75"
2018,"POLYMER",50,"26-50"
2019,"POLYMER",45,"26-50"
2020,"POLYMER",32,"26-50"
2021,"POLYMER",30,"26-50"
2022,"POLYMER",18,"11-25"
2001,"POLYMER-BONDED EXPLOSIVE (PBX)",2,"1-2"
2002,"POLYMER-BONDED EXPLOSIVE (PBX)",3,"3-5"
2003,"POLYMER-BONDED EXPLOSIVE (PBX)",9,"6-10"
2004,"POLYMER-BONDED EXPLOSIVE (PBX)",13,"11-25"
2005,"POLYMER-BONDED EXPLOSIVE (PBX)",15,"11-25"
2006,"POLYMER-BONDED EXPLOSIVE (PBX)",14,"11-25"
2007,"POLYMER-BONDED EXPLOSIVE (PBX)",19,"11-25"
2008,"POLYMER-BONDED EXPLOSIVE (PBX)",23,"11-25"
2009,"POLYMER-BONDED EXPLOSIVE (PBX)",23,"11-25"
2010,"POLYMER-BONDED EXPLOSIVE (PBX)",27,"26-50"
2011,"POLYMER-BONDED EXPLOSIVE (PBX)",22,"11-25"
2012,"POLYMER-BONDED EXPLOSIVE (PBX)",39,"26-50"
2013,"POLYMER-BONDED EXPLOSIVE (PBX)",40,"26-50"
2014,"POLYMER-BONDED EXPLOSIVE (PBX)",40,"26-50"
2015,"POLYMER-BONDED EXPLOSIVE (PBX)",54,"51-75"
2016,"POLYMER-BONDED EXPLOSIVE (PBX)",56,"51-75"
2017,"POLYMER-BONDED EXPLOSIVE (PBX)",68,"51-75"
2018,"POLYMER-BONDED EXPLOSIVE (PBX)",72,"51-75"
2019,"POLYMER-BONDED EXPLOSIVE (PBX)",84,"76-100"
2020,"POLYMER-BONDED EXPLOSIVE (PBX)",68,"51-75"
2021,"POLYMER-BONDED EXPLOSIVE (PBX)",61,"51-75"
2022,"POLYMER-BONDED EXPLOSIVE (PBX)",57,"51-75"
2001,"PRIORITY JOURNAL",26,"26-50"
2002,"PRIORITY JOURNAL",29,"26-50"
2003,"PRIORITY JOURNAL",35,"26-50"
2004,"PRIORITY JOURNAL",30,"26-50"
2005,"PRIORITY JOURNAL",34,"26-50"
2006,"PRIORITY JOURNAL",26,"26-50"
2007,"PRIORITY JOURNAL",31,"26-50"
2008,"PRIORITY JOURNAL",38,"26-50"
2009,"PRIORITY JOURNAL",38,"26-50"
2010,"PRIORITY JOURNAL",55,"51-75"
2011,"PRIORITY JOURNAL",58,"51-75"
2012,"PRIORITY JOURNAL",82,"76-100"
2013,"PRIORITY JOURNAL",60,"51-75"
2014,"PRIORITY JOURNAL",39,"26-50"
2015,"PRIORITY JOURNAL",50,"26-50"
2016,"PRIORITY JOURNAL",56,"51-75"
2017,"PRIORITY JOURNAL",56,"51-75"
2018,"PRIORITY JOURNAL",80,"76-100"
2019,"PRIORITY JOURNAL",76,"76-100"
2020,"PRIORITY JOURNAL",77,"76-100"
2021,"PRIORITY JOURNAL",43,"26-50"
2001,"PROJECTILES",7,"6-10"
2002,"PROJECTILES",5,"3-5"
2003,"PROJECTILES",14,"11-25"
2004,"PROJECTILES",18,"11-25"
2005,"PROJECTILES",17,"11-25"
2006,"PROJECTILES",17,"11-25"
2007,"PROJECTILES",13,"11-25"
2008,"PROJECTILES",51,"51-75"
2009,"PROJECTILES",41,"26-50"
2010,"PROJECTILES",37,"26-50"
2011,"PROJECTILES",43,"26-50"
2012,"PROJECTILES",28,"26-50"
2013,"PROJECTILES",33,"26-50"
2014,"PROJECTILES",25,"11-25"
2015,"PROJECTILES",21,"11-25"
2016,"PROJECTILES",31,"26-50"
2017,"PROJECTILES",38,"26-50"
2018,"PROJECTILES",27,"26-50"
2019,"PROJECTILES",34,"26-50"
2020,"PROJECTILES",28,"26-50"
2021,"PROJECTILES",22,"11-25"
2022,"PROJECTILES",36,"26-50"
2001,"PROPELLANT",15,"11-25"
2002,"PROPELLANT",25,"11-25"
2003,"PROPELLANT",39,"26-50"
2004,"PROPELLANT",46,"26-50"
2005,"PROPELLANT",37,"26-50"
2006,"PROPELLANT",23,"11-25"
2007,"PROPELLANT",31,"26-50"
2008,"PROPELLANT",49,"26-50"
2009,"PROPELLANT",64,"51-75"
2010,"PROPELLANT",76,"76-100"
2011,"PROPELLANT",66,"51-75"
2012,"PROPELLANT",42,"26-50"
2013,"PROPELLANT",45,"26-50"
2014,"PROPELLANT",65,"51-75"
2015,"PROPELLANT",62,"51-75"
2016,"PROPELLANT",87,"76-100"
2017,"PROPELLANT",82,"76-100"
2018,"PROPELLANT",59,"51-75"
2019,"PROPELLANT",72,"51-75"
2020,"PROPELLANT",83,"76-100"
2021,"PROPELLANT",64,"51-75"
2022,"PROPELLANT",60,"51-75"
2001,"RAMAN SPECTROSCOPY",3,"3-5"
2002,"RAMAN SPECTROSCOPY",8,"6-10"
2003,"RAMAN SPECTROSCOPY",10,"6-10"
2004,"RAMAN SPECTROSCOPY",15,"11-25"
2005,"RAMAN SPECTROSCOPY",17,"11-25"
2006,"RAMAN SPECTROSCOPY",12,"11-25"
2007,"RAMAN SPECTROSCOPY",18,"11-25"
2008,"RAMAN SPECTROSCOPY",31,"26-50"
